frame,domain,stage,value
27,count,gpu_timestamps,0
27,count,instances,928
28,cpu_ms,bvh_record,1.155200
28,cpu_ms,develop,0.130300
28,cpu_ms,develop_submit,0.087700
28,cpu_ms,develop_wait,0.000400
28,cpu_ms,frame_wall,3893.185100
28,cpu_ms,light_selection_record,0.101300
28,cpu_ms,preprocess_submit,79.003100
28,cpu_ms,render_setup,0.107600
28,cpu_ms,render_submit,3746.223000
28,cpu_ms,render_wait,0.000800
28,cpu_ms,render_wall,3893.054000
28,cpu_ms,scene_metadata,0.023300
28,cpu_ms,scene_registration,26.471600
28,cpu_ms,scene_update,146.698200
28,cpu_ms,software_prepare,39.917300
28,count,blas_rebuilt,0
28,count,bvh_dispatches,78
28,count,bvh_nodes,969840
28,count,gpu_timestamps,0
28,count,instances,928
29,cpu_ms,bvh_record,1.143700
29,cpu_ms,develop,0.136500
29,cpu_ms,develop_submit,0.110500
29,cpu_ms,develop_wait,0.000400
29,cpu_ms,frame_wall,3926.450900
29,cpu_ms,light_selection_record,0.082900
29,cpu_ms,preprocess_submit,93.261400
29,cpu_ms,render_setup,0.111800
29,cpu_ms,render_submit,3752.732700
29,cpu_ms,render_wait,0.000800
29,cpu_ms,render_wall,3926.313900
29,cpu_ms,scene_metadata,0.023600
29,cpu_ms,scene_registration,40.058400
29,cpu_ms,scene_update,173.443000
29,cpu_ms,software_prepare,38.855600
29,count,blas_rebuilt,0
29,count,bvh_dispatches,78
29,count,bvh_nodes,969840
29,count,gpu_timestamps,0
29,count,instances,928
30,cpu_ms,bvh_record,1.322000
30,cpu_ms,develop,0.092700
30,cpu_ms,develop_submit,0.068600
30,cpu_ms,develop_wait,0.000200
30,cpu_ms,frame_wall,3913.605400
30,cpu_ms,light_selection_record,0.080400
30,cpu_ms,preprocess_submit,84.709300
30,cpu_ms,render_setup,0.114900
30,cpu_ms,render_submit,3743.882400
30,cpu_ms,render_wait,0.000500
30,cpu_ms,render_wall,3913.512100
30,cpu_ms,scene_metadata,0.023700
30,cpu_ms,scene_registration,45.651800
30,cpu_ms,scene_update,169.489000
30,cpu_ms,software_prepare,37.678800
30,count,blas_rebuilt,0
30,count,bvh_dispatches,78
30,count,bvh_nodes,969840
30,count,gpu_timestamps,0
30,count,instances,928
31,cpu_ms,bvh_record,1.143000
31,cpu_ms,develop,0.100400
31,cpu_ms,develop_submit,0.074700
31,cpu_ms,develop_wait,0.000200
31,cpu_ms,frame_wall,3916.182000
31,cpu_ms,light_selection_record,0.071100
31,cpu_ms,preprocess_submit,82.448100
31,cpu_ms,render_setup,0.075100
31,cpu_ms,render_submit,3753.690500
31,cpu_ms,render_wait,0.000600
31,cpu_ms,render_wall,3916.080900
31,cpu_ms,scene_metadata,0.023500
31,cpu_ms,scene_registration,39.648700
31,cpu_ms,scene_update,162.288700
31,cpu_ms,software_prepare,38.938200
31,count,blas_rebuilt,0
31,count,bvh_dispatches,78
31,count,bvh_nodes,969840
31,count,gpu_timestamps,0
31,count,instances,928
32,cpu_ms,bvh_record,1.461300
32,cpu_ms,develop,0.093500
32,cpu_ms,develop_submit,0.069200
32,cpu_ms,develop_wait,0.000200
32,cpu_ms,frame_wall,3921.739300
32,cpu_ms,light_selection_record,0.078100
32,cpu_ms,preprocess_submit,90.643900
32,cpu_ms,render_setup,0.108100
32,cpu_ms,render_submit,3748.495200
32,cpu_ms,render_wait,0.000600
32,cpu_ms,render_wall,3921.645000
32,cpu_ms,scene_metadata,0.077500
32,cpu_ms,scene_registration,41.305000
32,cpu_ms,scene_update,173.015100
32,cpu_ms,software_prepare,39.422000
32,count,blas_rebuilt,0
32,count,bvh_dispatches,78
32,count,bvh_nodes,969840
32,count,gpu_timestamps,0
32,count,instances,928
33,cpu_ms,bvh_record,1.322000
33,cpu_ms,develop,0.101500
33,cpu_ms,develop_submit,0.073300
33,cpu_ms,develop_wait,0.000300
33,cpu_ms,frame_wall,3909.009200
33,cpu_ms,light_selection_record,0.088000
33,cpu_ms,preprocess_submit,76.145800
33,cpu_ms,render_setup,0.073500
33,cpu_ms,render_submit,3751.957000
33,cpu_ms,render_wait,0.000500
33,cpu_ms,render_wall,3908.907000
33,cpu_ms,scene_metadata,0.023800
33,cpu_ms,scene_registration,40.945400
33,cpu_ms,scene_update,156.849200
33,cpu_ms,software_prepare,38.298600
33,count,blas_rebuilt,0
33,count,bvh_dispatches,78
33,count,bvh_nodes,969840
33,count,gpu_timestamps,0
33,count,instances,928
34,cpu_ms,bvh_record,1.112700
34,cpu_ms,develop,0.141400
34,cpu_ms,develop_submit,0.092700
34,cpu_ms,develop_wait,0.000200
34,cpu_ms,frame_wall,3909.024700
34,cpu_ms,light_selection_record,0.056300
34,cpu_ms,preprocess_submit,81.101600
34,cpu_ms,render_setup,0.073000
34,cpu_ms,render_submit,3753.006000
34,cpu_ms,render_wait,0.000600
34,cpu_ms,render_wall,3908.882900
34,cpu_ms,scene_metadata,0.023600
34,cpu_ms,scene_registration,35.154100
34,cpu_ms,scene_update,155.774900
34,cpu_ms,software_prepare,38.307400
34,count,blas_rebuilt,0
34,count,bvh_dispatches,78
34,count,bvh_nodes,969840
34,count,gpu_timestamps,0
34,count,instances,928
35,cpu_ms,bvh_record,1.288400
35,cpu_ms,develop,0.099200
35,cpu_ms,develop_submit,0.073200
35,cpu_ms,develop_wait,0.000200
35,cpu_ms,frame_wall,3884.858400
35,cpu_ms,light_selection_record,0.088000
35,cpu_ms,preprocess_submit,73.194900
35,cpu_ms,render_setup,0.118900
35,cpu_ms,render_submit,3750.788900
35,cpu_ms,render_wait,0.000500
35,cpu_ms,render_wall,3884.758600
35,cpu_ms,scene_metadata,0.024000
35,cpu_ms,scene_registration,21.359900
35,cpu_ms,scene_update,133.825000
35,cpu_ms,software_prepare,37.849100
35,count,blas_rebuilt,0
35,count,bvh_dispatches,78
35,count,bvh_nodes,969840
35,count,gpu_timestamps,0
35,count,instances,928
36,cpu_ms,bvh_record,1.138200
36,cpu_ms,develop,0.141100
36,cpu_ms,develop_submit,0.100200
36,cpu_ms,develop_wait,0.000400
36,cpu_ms,frame_wall,3828.065600
36,cpu_ms,light_selection_record,0.096500
36,cpu_ms,preprocess_submit,66.626200
36,cpu_ms,render_setup,0.073600
36,cpu_ms,render_submit,3700.670000
36,cpu_ms,render_wait,0.000800
36,cpu_ms,render_wall,3827.923800
36,cpu_ms,scene_metadata,0.022000
36,cpu_ms,scene_registration,20.191400
36,cpu_ms,scene_update,127.141400
36,cpu_ms,software_prepare,39.045900
36,count,blas_rebuilt,0
36,count,bvh_dispatches,78
36,count,bvh_nodes,969840
36,count,gpu_timestamps,0
36,count,instances,928
37,cpu_ms,bvh_record,1.346600
37,cpu_ms,develop,0.136400
37,cpu_ms,develop_submit,0.097300
37,cpu_ms,develop_wait,0.000400
37,cpu_ms,frame_wall,3837.255800
37,cpu_ms,light_selection_record,0.078200
37,cpu_ms,preprocess_submit,81.084400
37,cpu_ms,render_setup,0.073000
37,cpu_ms,render_submit,3692.600300
37,cpu_ms,render_wait,0.000600
37,cpu_ms,render_wall,3837.118800
37,cpu_ms,scene_metadata,0.021500
